# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      081b8081f38    500702e8
w      081b8081f3c    200001d1
w      081b8081f40    200001f8
w      081b8081f44    1048ff80
w      081b8081f48    34000040
w      081b8081f4c    34000008
w      081b8081f50    1048ffff
w      081b8081f54    30000090
w      081b8081f58    44000000
w      081b8081f5c    500702e0
w      081b8081f60    200001d8
w      081b8081f64    200001fc
w      081b8081f68    1048fff8
w      081b8081f6c    34000040
w      081b8081f70    34000008
w      081b8081f74    1048ffff
w      081b8081f78    30000090
w      081b8081f7c    44000000
w      081b8081f80    10400000
w      081b8081f84    1048ffff
w      081b8081f88    34000082
w      081b8081f8c    44000000
w      081b8081f90    500702e4
w      081b8081f94    200001d8
w      081b8081f98    200001fc
w      081b8081f9c    1048fff8
w      081b8081fa0    34000040
w      081b8081fa4    34000008
w      081b8081fa8    1048ffff
w      081b8081fac    30000090
w      081b8081fb0    44000000
w      081b8081fb4    500702e0
w      081b8081fb8    200001c0
w      081b8081fbc    200001fc
w      081b8081fc0    1048fff8
w      081b8081fc4    34000040
w      081b8081fc8    34000008
w      081b8081fcc    1048ffff
w      081b8081fd0    30000090
w      081b8081fd4    44000000
w      081b8081fd8    91851f09
w      081b8081fdc    504703e0
w      081b8081fe0    104a0008
w      081b8081fe4    200049e3
w      081b8081fe8    93e00808
w      081b8081fec    50270174
w      081b8081ff0    10490001
w      081b8081ff4    91740101
w      081b8081ff8    b000019f
w      081b8081ffc    91740202
w      081b8082000    91807c00
w      081b8082004    91720f09
w      081b8082008    9170ff0f
w      081b808200c    9171ff00
w      081b8082010    91841f0a
w      081b8082014    917cffe0
w      081b8082018    917d0101
w      081b808201c    91b68080
w      081b8082020    91780101
w      081b8082024    82e00188
w      081b8082028    91780100
w      081b808202c    91b68000
w      081b8082030    10490001
w      081b8082034    61270174
w      081b8082038    b000019f
w      081b808203c    200009c3
w      081b8082040    104a0008
w      081b8082044    614703e0
w      081b8082048    919c1f0b
w      081b808204c    91987d00
w      081b8082050    91a01f09
w      081b8082054    91a11f00
w      081b8082058    91a3ff0c
w      081b808205c    91a4ff0f
w      081b8082060    91a5ff00
w      081b8082064    9194ffc0
w      081b8082068    91950707
w      081b808206c    91900604
w      081b8082070    91b40101
w      081b8082074    91900101
w      081b8082078    82e001a8
w      081b808207c    91900100
w      081b8082080    91b40100
w      081b8082084    92811f06
w      081b8082088    9282c040
w      081b808208c    92808000
w      081b8082090    9281e040
w      081b8082094    92807f08
w      081b8082098    91b42020
w      081b808209c    92828080
w      081b80820a0    82e0028c
w      081b80820a4    92828000
w      081b80820a8    91b42000
w      081b80820ac    930df878
w      081b80820b0    930eff00
w      081b80820b4    930fff00
w      081b80820b8    93181f0b
w      081b80820bc    93191f0b
w      081b80820c0    931a7e00
w      081b80820c4    10400001
w      081b80820c8    1048003f
w      081b80820cc    502706ec
w      081b80820d0    1049000e
w      081b80820d4    200045dc
w      081b80820d8    200045fd
w      081b80820dc    3000044f
w      081b80820e0    20000040
w      081b80820e4    502706ec
w      081b80820e8    10490020
w      081b80820ec    41c8083d
w      081b80820f0    200001e1
w      081b80820f4    34000207
w      081b80820f8    200001d9
w      081b80820fc    10587e00
w      081b8082100    61070318
w      081b8082104    931a8080
w      081b8082108    930cff50
w      081b808210c    930d0300
w      081b8082110    931b8000
w      081b8082114    9319e000
w      081b8082118    91b54040
w      081b808211c    931b0101
w      081b8082120    82e0033c
w      081b8082124    931b0100
w      081b8082128    91b54000
w      081b808212c    930df878
w      081b8082130    930eff00
w      081b8082134    930fff00
w      081b8082138    93181f0d
w      081b808213c    93191f0b
w      081b8082140    931a7e00
w      081b8082144    10400001
w      081b8082148    1048003f
w      081b808214c    502706ec
w      081b8082150    1049000e
w      081b8082154    200045dc
w      081b8082158    200045fd
w      081b808215c    3000044f
w      081b8082160    20000040
w      081b8082164    502706ec
w      081b8082168    10490020
w      081b808216c    41c8085d
w      081b8082170    200001e1
w      081b8082174    34000207
w      081b8082178    200001d9
w      081b808217c    10587e00
w      081b8082180    61070318
w      081b8082184    931a8080
w      081b8082188    930cff50
w      081b808218c    930d0300
w      081b8082190    931b8000
w      081b8082194    9319e000
w      081b8082198    91b54040
w      081b808219c    931b0101
w      081b80821a0    82e0033c
w      081b80821a4    931b0100
w      081b80821a8    91b54000
w      081b80821ac    930df878
w      081b80821b0    930eff00
w      081b80821b4    930fff00
w      081b80821b8    93181f0e
w      081b80821bc    93191f0b
w      081b80821c0    931a7e00
w      081b80821c4    10400001
w      081b80821c8    1048003f
w      081b80821cc    502706ec
w      081b80821d0    1049000e
w      081b80821d4    200045dc
w      081b80821d8    200045fd
w      081b80821dc    3000044f
w      081b80821e0    20000040
w      081b80821e4    502706ec
w      081b80821e8    10490020
w      081b80821ec    41c8087d
w      081b80821f0    200001e1
w      081b80821f4    34000207
w      081b80821f8    200001d9
w      081b80821fc    10587e00
w      081b8082200    61070318
w      081b8082204    931a8080
w      081b8082208    930cff50
w      081b808220c    930d0300
w      081b8082210    931b8000
w      081b8082214    9319e000
w      081b8082218    91b54040
w      081b808221c    931b0101
w      081b8082220    82e0033c
w      081b8082224    931b0100
w      081b8082228    91b54000
w      081b808222c    44000000
w      081b8082230    91851f09
w      081b8082234    504703e0
w      081b8082238    104a0008
w      081b808223c    200049e3
w      081b8082240    93e00808
w      081b8082244    50270174
w      081b8082248    10490001
w      081b808224c    91740101
w      081b8082250    b000019f
w      081b8082254    91740202
w      081b8082258    91807c00
w      081b808225c    91720f09
w      081b8082260    9170ff0f
w      081b8082264    9171ff00
w      081b8082268    91841f0a
w      081b808226c    917cffe0
w      081b8082270    917d0101
w      081b8082274    91b68080
w      081b8082278    91780101
w      081b808227c    82e00188
w      081b8082280    91780100
w      081b8082284    91b68000
w      081b8082288    10490001
w      081b808228c    61270174
w      081b8082290    b000019f
w      081b8082294    200009c3
w      081b8082298    104a0008
w      081b808229c    614703e0
w      081b80822a0    919c1f0b
w      081b80822a4    91987d00
w      081b80822a8    91a01f09
w      081b80822ac    91a11f00
w      081b80822b0    91a3ff0c
w      081b80822b4    91a4ff0f
w      081b80822b8    91a5ff00
w      081b80822bc    9194ffc0
w      081b80822c0    91950707
w      081b80822c4    91900604
w      081b80822c8    91b40101
w      081b80822cc    91900101
w      081b80822d0    82e001a8
w      081b80822d4    91900100
w      081b80822d8    91b40100
w      081b80822dc    92811f07
w      081b80822e0    9282c040
w      081b80822e4    92808000
w      081b80822e8    9281e040
w      081b80822ec    92807f08
w      081b80822f0    91b42020
w      081b80822f4    92828080
w      081b80822f8    82e0028c
w      081b80822fc    92828000
w      081b8082300    91b42000
w      081b8082304    930df878
w      081b8082308    930eff00
w      081b808230c    930fff00
w      081b8082310    93181f0b
w      081b8082314    93191f0b
w      081b8082318    931a7e00
w      081b808231c    10400001
w      081b8082320    1048003f
w      081b8082324    502706ec
w      081b8082328    1049000e
w      081b808232c    200045dc
w      081b8082330    200045fd
w      081b8082334    3000044f
w      081b8082338    20000040
w      081b808233c    502706ec
w      081b8082340    10490020
w      081b8082344    41c808d3
w      081b8082348    200001e1
w      081b808234c    34000207
w      081b8082350    200001d9
w      081b8082354    10587e00
w      081b8082358    61070318
w      081b808235c    931a8080
w      081b8082360    930cff50
w      081b8082364    930d0300
w      081b8082368    931b8000
w      081b808236c    9319e000
w      081b8082370    91b54040
w      081b8082374    931b0101
w      081b8082378    82e0033c
w      081b808237c    931b0100
w      081b8082380    91b54000
w      081b8082384    930df878
w      081b8082388    930eff00
w      081b808238c    930fff00
w      081b8082390    93181f0d
w      081b8082394    93191f0b
w      081b8082398    931a7e00
w      081b808239c    10400001
w      081b80823a0    1048003f
w      081b80823a4    502706ec
w      081b80823a8    1049000e
w      081b80823ac    200045dc
w      081b80823b0    200045fd
w      081b80823b4    3000044f
w      081b80823b8    20000040
w      081b80823bc    502706ec
w      081b80823c0    10490020
w      081b80823c4    41c808f3
w      081b80823c8    200001e1
w      081b80823cc    34000207
w      081b80823d0    200001d9
w      081b80823d4    10587e00
w      081b80823d8    61070318
w      081b80823dc    931a8080
w      081b80823e0    930cff50
w      081b80823e4    930d0300
w      081b80823e8    931b8000
w      081b80823ec    9319e000
w      081b80823f0    91b54040
w      081b80823f4    931b0101
w      081b80823f8    82e0033c
w      081b80823fc    931b0100
w      081b8082400    91b54000
w      081b8082404    930df878
w      081b8082408    930eff00
w      081b808240c    930fff00
w      081b8082410    93181f0e
w      081b8082414    93191f0b
w      081b8082418    931a7e00
w      081b808241c    10400001
w      081b8082420    1048003f
w      081b8082424    502706ec
w      081b8082428    1049000e
w      081b808242c    200045dc
w      081b8082430    200045fd
w      081b8082434    3000044f
w      081b8082438    20000040
w      081b808243c    502706ec
w      081b8082440    10490020
w      081b8082444    41c80913
w      081b8082448    200001e1
w      081b808244c    34000207
w      081b8082450    200001d9
w      081b8082454    10587e00
w      081b8082458    61070318
w      081b808245c    931a8080
w      081b8082460    930cff50
w      081b8082464    930d0300
w      081b8082468    931b8000
w      081b808246c    9319e000
w      081b8082470    91b54040
w      081b8082474    931b0101
w      081b8082478    82e0033c
w      081b808247c    931b0100
w      081b8082480    91b54000
w      081b8082484    44000000
w      081b8082488    91851f0b
w      081b808248c    504703e0
w      081b8082490    104a0008
w      081b8082494    200049e3
w      081b8082498    93e00808
w      081b808249c    50270174
w      081b80824a0    10490001
w      081b80824a4    91740101
w      081b80824a8    b000019f
w      081b80824ac    91740202
w      081b80824b0    91807c00
w      081b80824b4    91720f09
w      081b80824b8    9170ff0f
w      081b80824bc    9171ff00
w      081b80824c0    91841f0a
w      081b80824c4    917cffe0
w      081b80824c8    917d0101
w      081b80824cc    91b68080
w      081b80824d0    91780101
w      081b80824d4    82e00188
w      081b80824d8    91780100
w      081b80824dc    91b68000
w      081b80824e0    10490001
w      081b80824e4    61270174
w      081b80824e8    b000019f
w      081b80824ec    200009c3
w      081b80824f0    104a0008
w      081b80824f4    614703e0
w      081b80824f8    919c1f0d
w      081b80824fc    91987d00
w      081b8082500    91a01f09
w      081b8082504    91a11f00
w      081b8082508    91a3ff0c
w      081b808250c    91a4ff0f
w      081b8082510    91a5ff00
w      081b8082514    9194ffc0
w      081b8082518    91950707
w      081b808251c    91900604
w      081b8082520    91b40101
w      081b8082524    91900101
w      081b8082528    82e001a8
w      081b808252c    91900100
w      081b8082530    91b40100
w      081b8082534    92811f08
w      081b8082538    9282c040
w      081b808253c    92808000
w      081b8082540    9281e040
w      081b8082544    92807f08
w      081b8082548    91b42020
w      081b808254c    92828080
w      081b8082550    82e0028c
w      081b8082554    92828000
w      081b8082558    91b42000
w      081b808255c    930df8f8
w      081b8082560    930effff
w      081b8082564    930fffef
w      081b8082568    93181f0a
w      081b808256c    93191f0b
w      081b8082570    931a7e00
w      081b8082574    10400001
w      081b8082578    1048003f
w      081b808257c    502706ec
w      081b8082580    1049000e
w      081b8082584    200045dc
w      081b8082588    200045fd
w      081b808258c    3000044f
w      081b8082590    20000040
w      081b8082594    502706ec
w      081b8082598    10490020
w      081b808259c    41c80969
w      081b80825a0    200001e1
w      081b80825a4    34000207
w      081b80825a8    200001d9
w      081b80825ac    10587e00
w      081b80825b0    61070318
w      081b80825b4    931a8080
w      081b80825b8    930cff50
w      081b80825bc    930d0300
w      081b80825c0    931b8000
w      081b80825c4    9319e000
w      081b80825c8    91b54040
w      081b80825cc    931b0101
w      081b80825d0    82e0033c
w      081b80825d4    931b0100
w      081b80825d8    91b54000
w      081b80825dc    930df8f8
w      081b80825e0    930effff
w      081b80825e4    930fffc7
w      081b80825e8    93181f0a
w      081b80825ec    93191f0b
w      081b80825f0    931a7e00
w      081b80825f4    10400001
w      081b80825f8    1048003f
w      081b80825fc    502706ec
w      081b8082600    1049000e
w      081b8082604    200045dc
w      081b8082608    200045fd
w      081b808260c    3000044f
w      081b8082610    20000040
w      081b8082614    502706ec
w      081b8082618    10490020
w      081b808261c    41c80989
w      081b8082620    200001e1
w      081b8082624    34000207
w      081b8082628    200001d9
w      081b808262c    10587e00
w      081b8082630    61070318
w      081b8082634    931a8080
w      081b8082638    930cff50
w      081b808263c    930d0300
w      081b8082640    931b8000
w      081b8082644    9319e000
w      081b8082648    91b54040
w      081b808264c    931b0101
w      081b8082650    82e0033c
w      081b8082654    931b0100
w      081b8082658    91b54000
w      081b808265c    930df8f8
w      081b8082660    930effff
